time_ms,ir_r,ir_l,tf_r,tf_l,tf_front,throttle_l,throttle_r,steering,gyro_z,accel_x,accel_y
  13941,  162,  305,  568,  117,  1000,  7999,  9999,  16,  48,  268, -1053
  14024,  161,  305,  568,  129,  1000,  9999,  9999,  8,  48,  293, -1057
  14109,  161,  305,  569,  137,  1000,  9999,  9999,  9,  43,  271, -1068
  14193,  158,  305,  569,  123,  1000,  9999,  9999,  9,  43,  295, -1042
  14282,  161,  305,  568,  134,  1000,  9999,  9999,  9,  43,  278, -1055
  14368,  161,  305,  568,  91,  1000,  9999,  9999,  14,  46,  230, -1030
  14458,  161,  305,  569,  101,  1000,  9999,  9999,  9,  51,  285, -1036
  14545,  161,  305,  568,  56,  1000,  7999,  9999,  17,  51,  261, -1140
  14635,  161,  305,  569,  124,  1000,  9999,  9999,  2,  48,  244, -1072
  14717,  162,  305,  569,  98,  1000,  9999,  9999,  13,  49,  209, -1031
  14807,  160,  305,  568,  80,  1000,  9999,  9999,  12,  35,  244, -1115
  14894,  162,  305,  568,  103,  1000,  9999,  9999,  8,  38,  266, -1026
  14981,  162,  305,  568,  119,  1000,  9999,  9999,  9,  46,  289, -1032
  15066,  162,  305,  567,  98,  1000,  9999,  9999,  12,  40,  279, -1089
  15154,  160,  305,  567,  166,  1000,  9999,  9999,  3,  55,  296, -1076
  15236,  161,  305,  567,  198,  1000,  9999,  9999,  6,  46,  254, -1056
  15313,  162,  305,  568,  157,  1000,  9999,  9999,  12,  45,  206, -1096
  15401,  161,  305,  568,  149,  1000,  9999,  9999,  9,  40,  224, -1055
  15486,  161,  305,  568,  104,  1000,  9999,  9999,  13,  47,  335, -1044
  15572,  162,  305,  570,  106,  1000,  9999,  9999,  10,  50,  279, -1069
  15660,  161,  305,  569,  136,  1000,  9999,  9999,  7,  40,  207, -1076
  15746,  162,  305,  568,  95,  1000,  7999,  9999,  15,  46,  246, -1075
  15831,  161,  305,  568,  141,  1000,  9999,  9999,  5,  37,  264, -1053
  15919,  161,  305,  568,  105,  1000,  9999,  9999,  14,  44,  254, -1057
  16004,  161,  305,  568,  152,  1000,  9999,  9999,  4,  47,  248, -1032
  16086,  161,  305,  569,  152,  1000,  9999,  9999,  10,  39,  256, -1099
  16169,  161,  305,  568,  165,  1000,  9999,  9999,  8,  35,  339, -1069
  16251,  161,  305,  569,  151,  1000,  9999,  9999,  9,  51,  268, -1025
  16337,  161,  305,  568,  134,  1000,  9999,  9999,  10,  48,  264, -1070
  16425,  161,  305,  567,  125,  1000,  9999,  9999,  10,  43,  254, -1054
  16510,  159,  305,  568,  119,  1000,  9999,  9999,  10,  45,  274, -1042
  16592,  162,  305,  567,  139,  1000,  9999,  9999,  8,  37,  286, -1073
  16680,  161,  305,  568,  158,  1000,  9999,  9999,  8,  54,  227, -1103
  16769,  158,  305,  568,  87,  1000,  7999,  9999,  16,  42,  265, -997
  16855,  161,  305,  568,  113,  1000,  9999,  9999,  7,  41,  223, -1043
  16937,  162,  305,  568,  214,  1000,  9999,  9999,  0,  32,  253, -1093
  17024,  160,  305,  568,  105,  1000,  7999,  9999,  20,  53,  223, -1060
  17111,  160,  305,  567,  141,  1000,  9999,  9999,  4,  39,  293, -1063
  17192,  162,  305,  567,  115,  1000,  9999,  9999,  12,  50,  271, -1052
  17280,  161,  305,  568,  88,  1000,  9999,  9999,  12,  55,  223, -1003
  17369,  162,  305,  568,  86,  1000,  9999,  9999,  11,  50,  212, -1071
  17451,  161,  305,  567,  108,  1000,  9999,  9999,  9,  45,  274, -1069
  17538,  160,  305,  567,  124,  1000,  9999,  9999,  9,  48,  224, -1082
  17625,  161,  305,  567,  82,  1000,  9999,  9999,  14,  40,  266, -1126
  17709,  162,  305,  567,  94,  1000,  9999,  9999,  9,  41,  268, -1038
  17796,  161,  305,  568,  77,  1000,  9999,  9999,  12,  43,  234, -1070
  17883,  161,  305,  568,  113,  1000,  9999,  9999,  7,  40,  256, -1075
  17966,  160,  305,  568,  154,  1000,  9999,  9999,  6,  50,  266, -1058
  18051,  162,  305,  568,  108,  1000,  7999,  9999,  15,  47,  249, -1072
  18138,  162,  305,  567,  162,  1000,  9999,  9999,  2,  52,  284, -1071
  18228,  161,  305,  568,  117,  1000,  9999,  9999,  14,  50,  223, -1033
  18310,  161,  305,  568,  144,  1000,  9999,  9999,  5,  44,  295, -1047
  18393,  161,  305,  568,  108,  1000,  9999,  9999,  14,  44,  258, -1058
  18484,  161,  305,  567,  132,  1000,  9999,  9999,  7,  43,  275, -1086
  18564,  162,  305,  567,  131,  1000,  9999,  9999,  9,  43,  256, -1063
  18652,  162,  305,  568,  139,  1000,  9999,  9999,  9,  50,  233, -1078
  18735,  162,  305,  568,  189,  1000,  9999,  9999,  5,  41,  275, -1041
  18816,  162,  305,  567,  156,  1000,  9999,  9999,  11,  46,  250, -1135
  18906,  161,  305,  568,  119,  1000,  9999,  9999,  12,  44,  243, -1053
  18993,  162,  305,  569,  76,  1000,  9999,  9999,  14,  45,  265, -1036
  19084,  161,  305,  568,  115,  1000,  9999,  9999,  5,  46,  314, -1111
  19165,  161,  305,  568,  105,  1000,  9999,  9999,  12,  38,  366, -1148
  19253,  161,  305,  567,  175,  1000,  9999,  9999,  3,  54,  350, -1172
  19334,  162,  305,  567,  167,  1000,  9999,  9999,  10,  60,  236, -1090
  19424,  162,  305,  567,  74,  1000,  7999,  9999,  20,  51,  216, -1067
  19510,  160,  305,  568,  101,  1000,  9999,  9999,  5,  37,  245, -1053
  19597,  162,  305,  568,  152,  1000,  9999,  9999,  5,  36,  322, -1126
  19684,  162,  305,  568,  97,  1000,  7999,  9999,  17,  36,  290, -1088
  19773,  158,  305,  568,  81,  1000,  9999,  9999,  10,  56,  270, -1072
  19857,  161,  305,  568,  164,  1000,  9999,  9999,  2,  62,  297, -1068
  19939,  161,  305,  567,  147,  1000,  9999,  9999,  11,  48,  278, -1103
  20028,  161,  305,  568,  129,  1000,  9999,  9999,  10,  53,  253, -1071
  20115,  161,  305,  568,  136,  1000,  9999,  9999,  9,  46,  250, -1073
  20198,  158,  305,  568,  148,  1000,  9999,  9999,  8,  55,  296, -1094
  20282,  161,  305,  568,  117,  1000,  9999,  9999,  13,  56,  229, -1068
  20369,  160,  305,  568,  123,  1000,  9999,  9999,  10,  54,  259, -1099
  20452,  161,  305,  569,  141,  1000,  9999,  9999,  8,  29,  267, -1076
  20539,  162,  305,  569,  71,  1000,  7999,  9999,  19,  37,  328, -1061
  20628,  162,  305,  568,  77,  1000,  9999,  9999,  9,  38,  227, -1071
  20715,  161,  305,  568,  111,  1000,  9999,  9999,  7,  52,  340, -1060
  20801,  161,  305,  568,  113,  1000,  9999,  9999,  10,  48,  264, -1059
  20886,  162,  305,  569,  110,  1000,  9999,  9999,  10,  54,  239, -1045
  20977,  161,  305,  569,  97,  1000,  9999,  9999,  12,  49,  255, -1050
  21060,  161,  305,  567,  135,  1000,  9999,  9999,  5,  54,  233, -1049
  21151,  162,  305,  568,  161,  1000,  9999,  9999,  8,  35,  298, -1066
  21228,  161,  305,  568,  184,  1000,  9999,  9999,  7,  44,  294, -1080
  21308,  160,  305,  568,  187,  1000,  9999,  9999,  8,  47,  341, -1095
  21392,  161,  305,  568,  174,  1000,  9999,  9999,  9,  43,  254, -1079
  21479,  161,  305,  568,  93,  1000,  7999,  9999,  17,  49,  275, -1055
  21566,  162,  305,  568,  49,  1000,  7999,  9999,  15,  35,  233, -1057
  21657,  162,  305,  568,  88,  1000,  9999,  9999,  6,  37,  223, -1087
  21741,  162,  305,  568,  68,  1000,  7999,  9999,  15,  44,  239, -1091
  21825,  161,  305,  568,  102,  1000,  9999,  9999,  6,  51,  275, -1080
  21915,  162,  305,  568,  126,  1000,  9999,  9999,  9,  47,  256, -1116
  22000,  162,  305,  569,  70,  1000,  7999,  9999,  16,  42,  238, -1080
  22080,  157,  305,  569,  213,  1000,  9999,  9999, -6,  44,  309, -1081
  22166,  162,  305,  570,  121,  1000,  7999,  9999,  20,  41,  219, -1072
  22251,  162,  305,  568,  95,  1000,  9999,  9999,  12,  45,  288, -1115
  22341,  161,  305,  569,  127,  1000,  9999,  9999,  5,  48,  305, -1073
  22432,  161,  305,  569,  121,  1000,  9999,  9999,  11,  47,  274, -1070
  22515,  162,  305,  569,  131,  1000,  9999,  9999,  9,  39,  272, -1094
  22600,  161,  305,  569,  121,  1000,  9999,  9999,  10,  41,  268, -1073
  22687,  161,  305,  569,  127,  1000,  9999,  9999,  9,  47,  276, -1103
  22774,  162,  305,  569,  57,  1000,  7999,  9999,  20,  56,  298, -1078
  22859,  162,  305,  569,  146,  1000,  9999,  9999, -2,  53,  270, -1081
  22943,  161,  305,  569,  180,  1000,  9999,  9999,  8,  55,  278, -1032
  23029,  161,  305,  569,  120,  1000,  7999,  9999,  15,  50,  270, -1065
  23114,  162,  305,  569,  122,  1000,  9999,  9999,  9,  61,  239, -1068
  23201,  161,  305,  569,  93,  1000,  9999,  9999,  13,  54,  251, -1091
  23288,  160,  305,  568,  147,  1000,  9999,  9999,  4,  48,  222, -1042
  23375,  161,  305,  567,  119,  1000,  9999,  9999,  13,  49,  236, -1028
  23459,  162,  305,  568,  100,  1000,  9999,  9999,  11,  44,  293, -1043
  23546,  161,  305,  568,  117,  1000,  9999,  9999,  8,  29,  277, -1041
  23632,  161,  305,  567,  66,  1000,  7999,  9999,  17,  32,  340, -1057
  23718,  161,  305,  569,  94,  1000,  9999,  9999,  7,  41,  305, -1051
  23805,  161,  305,  568,  89,  1000,  9999,  9999,  11,  51,  265, -1129
  23892,  161,  305,  569,  160,  1000,  9999,  9999,  3,  55,  313, -1063
  23979,  161,  305,  569,  128,  1000,  9999,  9999,  13,  56,  275, -1045
  24059,  161,  305,  569,  133,  1000,  9999,  9999,  9,  40,  165, -1056
  24151,  161,  305,  568,  157,  1000,  9999,  9999,  8,  53,  171, -1105
  24236,  161,  305,  568,  121,  1000,  9999,  9999,  13,  42,  285, -1059
  24318,  161,  305,  569,  130,  1000,  9999,  9999,  8,  45,  292, -1086
  24409,  161,  305,  568,  164,  1000,  9999,  9999,  6,  44,  272, -1086
  24496,  162,  305,  569,  104,  1000,  7999,  9999,  15,  51,  302, -1095
  24581,  162,  305,  568,  82,  1000,  9999,  9999,  12,  52,  252, -1052
  24671,  161,  305,  568,  87,  1000,  9999,  9999,  11,  55,  259, -1050
  24754,  161,  305,  568,  125,  1000,  9999,  9999,  7,  46,  248, -1076
  24841,  162,  305,  569,  144,  1000,  9999,  9999,  8,  35,  214, -1108
  24930,  162,  305,  567,  75,  1000,  7999,  9999,  18,  38,  263, -1065
  25014,  160,  305,  568,  88,  1000,  9999,  9999,  8,  39,  285, -1091
  25103,  161,  305,  568,  126,  1000,  9999,  9999,  7,  46,  278, -1051
  25185,  161,  305,  569,  123,  1000,  9999,  9999,  10,  49,  301, -1038
  25271,  161,  305,  569,  173,  1000,  9999,  9999,  5,  52,  270, -1058
  25355,  161,  305,  569,  167,  1000,  9999,  9999,  9,  43,  279, -1054
  25440,  161,  305,  568,  109,  1000,  7999,  9999,  15,  42,  235, -1056
  25526,  160,  305,  568,  63,  1000,  7999,  9999,  15,  44,  259, -1077
  25617,  160,  305,  568,  96,  1000,  9999,  9999,  6,  45,  275, -1076
  25703,  161,  305,  569,  114,  1000,  9999,  9999,  9,  49,  292, -1057
  25789,  161,  305,  568,  99,  1000,  9999,  9999,  11,  48,  286, -1084
  25872,  161,  305,  568,  150,  1000,  9999,  9999,  4,  66,  295, -1080
  25958,  160,  305,  568,  104,  1000,  7999,  9999,  15,  47,  256, -1075
  26047,  161,  305,  568,  119,  1000,  9999,  9999,  8,  49,  247, -1067
  26134,  161,  305,  568,  114,  1000,  9999,  9999,  10,  44,  232, -1040
  26221,  161,  305,  569,  134,  1000,  9999,  9999,  8,  44,  260, -1105
  26299,  161,  305,  569,  151,  1000,  9999,  9999,  8,  59,  299, -1112
  26385,  161,  305,  568,  165,  1000,  9999,  9999,  8,  56,  300, -1052
  26476,  161,  305,  568,  79,  1000,  7999,  9999,  19,  55,  296, -1049
  26562,  162,  305,  569,  61,  1000,  9999,  9999,  12,  57,  279, -1044
  26647,  162,  305,  569,  138,  1000,  9999,  9999,  2,  51,  254, -1046
  26731,  162,  305,  568,  123,  1000,  9999,  9999,  12,  50,  245, -1061
  26817,  160,  305,  569,  154,  1000,  9999,  9999,  6,  54,  274, -1074
  26906,  161,  305,  569,  54,  1000,  7999,  9999,  22,  56,  141, -1089
  26989,  162,  305,  567,  111,  1000,  9999,  9999,  2,  41,  285, -1062
  27076,  160,  305,  568,  178,  1000,  9999,  9999,  5,  51,  272, -1072
